elexonBmUnit,nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId
T_SVRP-10,SVRP-10,T_SVRP-10,48W00000SVRP-10A,CCGT,Severn Power Limited,T,TRUE,Dong Energy Severn Power Ut 10,DONGSVR,-9,425,P,0.0200976,-3.6,-3.6,170,170,TRUE,FALSE,,,
T_SVRP-20,SVRP-20,T_SVRP-20,48W00000SVRP-207,CCGT,Severn Power Limited,T,TRUE,Dong Energy Severn Power Ut 20,DONGSVR,-9,425,P,0.0200976,-3.6,-3.6,170,170,TRUE,FALSE,,,
2__KIMPO000,SWA-ATL01,2__KIMPO000,,,SSE Energy Supply Limited,G,TRUE,2__KIMPO000,SSE,-53.4,0,C,0.0200976,-33.476,-26.663,0,0,FALSE,FALSE,_K,South Wales,
2__KAXPO000,SWA-AXPO1,2__KAXPO000,,,AXPO UK LIMITED,G,FALSE,2__KAXPO000,EGLUK,-50,3,C,0.0200976,-25.16,-22.97,1.51,1.378,FALSE,FALSE,_K,South Wales,
2__KBGAS000,SWA-BGS01,2__KBGAS000,,,British Gas Trading Ltd,G,TRUE,2__KBGAS000,BRITGAS,-1.122,1.685,C,0.0200976,-0.55,-0.59,0.827,0.886,FALSE,FALSE,_K,South Wales,
2__KBIZZ000,SWA-BIZ01,2__KBIZZ000,,,British Gas Trading Ltd,G,TRUE,2__KBIZZ000,BRITGAS,-29.472,0,C,0.0200976,-15.88,-12.614,0,0,FALSE,FALSE,_K,South Wales,
2__KEELC000,SWA-EAS01,2__KEELC000,,,E.ON Energy Solutions Limited,G,TRUE,2__KEELC000,PGENERGY,0,0,C,0.0055696,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KEDFE000,SWA-EDF01,2__KEDFE000,,,EDF Energy Customers Limited,G,TRUE,EDFE_South Wales,LENCO,-80,0,C,0.0200976,-50.336,-49.408,0,0,FALSE,FALSE,_K,South Wales,
2__KEDIR000,SWA-EDR01,2__KEDIR000,,,British Gas Trading Ltd,G,TRUE,2__KEDIR000,BRITGAS,0,0,C,0.0145931,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KENRD000,SWA-ENR01,2__KENRD000,,,British Gas Trading Ltd,G,TRUE,2__KENRD000,BRITGAS,-71.654,36,C,0.0200976,-10.404,-0.122,5.227,0.061,FALSE,FALSE,_K,South Wales,
2__KEOND000,SWA-EON01,2__KEOND000,,,E.ON Next Energy Ltd,G,TRUE,2__KEOND000,NITTWO01,-104,26,C,0.0200976,-59.571,-60.476,14.893,15.119,FALSE,FALSE,_K,South Wales,
2__KEENG000,SWA-EST01,2__KEENG000,,,E.ON Energy Solutions Limited,G,TRUE,2__KEENG000,PGENERGY,0,0,C,0.0058243,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KRWED000,SWA-GDF01,2__KRWED000,,,ENGIE Power Limited,G,TRUE,2__KRWED000,RWETDL,-20.578,56,C,0.0200976,-1.523,-3.169,4.144,8.624,FALSE,FALSE,_K,South Wales,
2__KHPOW000,SWA-HPW01,2__KHPOW000,,,Drax Energy Solutions Limited,G,TRUE,2__KHPOW000,HAVEN,-121.955,5.5,C,0.0200976,-99.088,-80.356,4.469,3.624,FALSE,FALSE,_K,South Wales,
2__KHAVE000,SWA-HVN01,2__KHAVE000,,,Drax Energy Solutions Limited,G,TRUE,2__KHAVE000,HAVEN,0,99.22,C,0.0200976,0,0,21.828,21.828,FALSE,FALSE,_K,South Wales,
2__KINDE000,SWA-INE01,2__KINDE000,,,npower limited,G,TRUE,INDE SWALEC,NEEB,-0.98,0,C,0.0124353,-0.292,-0.242,0,0,FALSE,FALSE,_K,South Wales,
2__KLOND000,SWA-LON01,2__KLOND000,,,EDF Energy Customers Limited,G,TRUE,LE Default BMUid SWAE,LENCO,-239.155,18,C,0.0200976,-155.14,-121.61,11.677,9.153,FALSE,FALSE,_K,South Wales,
2__KNUCE000,SWA-MEC01,2__KNUCE000,,,NDA,G,FALSE,2__KNUCE000,MAGNOX,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KMIDE000,SWA-MID01,2__KMIDE000,,,Npower Limited,G,TRUE,NPEC South Wales Area MIDE,NPOWER01,-0.62,0,C,0.0124353,-0.345,-0.366,0,0,FALSE,FALSE,_K,South Wales,
2__KMANW000,SWA-MNW01,2__KMANW000,,,ScottishPower Energy Retail,G,TRUE,2__KMANW000,SPSUP01,-3,0,C,0.0200976,-1.661,-1.766,0,0,FALSE,FALSE,_K,South Wales,
2__KNEEB000,SWA-NEE01,2__KNEEB000,,,npower limited,G,TRUE,2__KNEEB000,NEEB,-4.5,0,C,0.0124353,-2.893,-2.799,0,0,FALSE,FALSE,_K,South Wales,
2__KNATP000,SWA-NPE01,2__KNATP000,,,Npower Commercial Gas Limited,G,TRUE,NPEC South Wales Area NATP,NPOWER02,-194.14,34,C,0.0200976,-148.498,-134.248,26.007,23.511,FALSE,FALSE,_K,South Wales,
2__KNORW000,SWA-NWP01,2__KNORW000,,,E.ON Energy Solutions Limited,G,TRUE,2__KNORW000,PGENERGY,0,0,C,0.0070703,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KMRCY000,SWA-OCT01,2__KMRCY000,,,Octopus Energy Limited,G,TRUE,2__KMRCY000,MERCURY,-233.633,26,C,0.0200976,-114.013,-120.485,12.688,13.408,FALSE,FALSE,_K,South Wales,
2__KOGAS000,SWA-OGA01,2__KOGAS000,,,British Gas Trading Ltd,G,TRUE,2__KOGAS000,BRITGAS,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KOVOE000,SWA-OVO01,2__KOVOE000,,,OVO Electricity Ltd,G,FALSE,2__KOVOE000,OVOE,-240.8,0.96,C,0.0200976,-130.947,-140.242,0.522,0.559,FALSE,FALSE,_K,South Wales,
2__KEMEB000,SWA-PGE01,2__KEMEB000,,,E.ON Energy Solutions Limited,G,TRUE,2__KEMEB000,PGENERGY,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KPGEN000,SWA-PGU01,2__KPGEN000,,,E.ON UK plc,G,TRUE,2__KPGEN000,POWERGEN,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KRENC000,SWA-RNW01,2__KRENC000,,,ECOTRICITY LIMITED,G,FALSE,2__KRENC000,RENC,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KSEEB000,SWA-SEE01,2__KSEEB000,,,EDF Energy Customers Limited,G,FALSE,2__KSEEB000,LENCO,-2,0,C,0.0200976,-0.829,-0.72,0,0,FALSE,FALSE,_K,South Wales,
2__KSMAR000,SWA-SEL01,2__KSMAR000,,,Smartestenergy Limited,G,TRUE,2__KSMAR000,SMARTEST,-50.673,0,C,0.0200976,-39.657,-32.988,0,0,FALSE,FALSE,_K,South Wales,
2__KSPOW000,SWA-SPC01,2__KSPOW000,,,ScottishPower Energy Retail,G,TRUE,2__KSPOW000,SPSUP01,-45.643,0,C,0.0200976,-29.116,-29.075,0,0,FALSE,FALSE,_K,South Wales,
2__KHYDE000,SWA-SSE01,2__KHYDE000,,,OVO Electricity Ltd,G,TRUE,SSE SBMU1 - Swalec GSPG,OVOE,0,0,C,0.0145931,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KSOUT000,SWA-STH01,2__KSOUT000,,,OVO Electricity Ltd,G,TRUE,SE SBMU1 - Swalec GSPG,OVOE,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KSWAE000,SWA-SWA01,2__KSWAE000,,,OVO Electricity Ltd,G,TRUE,SWA SBMU1 - Swalec GSPG,OVOE,0,0,C,0.0145931,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KSWEB000,SWA-SWT01,2__KSWEB000,,,EDF Energy Customers Limited,G,TRUE,SWEB Default BMUid SWAE,LENCO,0,0,C,0.0200976,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KSYMB000,SWA-SYM01,2__KSYMB000,,,E.ON Next Energy Ltd,G,TRUE,2__KSYMB000,NITTWO01,0,0,C,0.0182911,0,0,0,0,FALSE,FALSE,_K,South Wales,
2__KTGPL000,SWA-TFE01,2__KTGPL000,,,TotalEnergies Gas & Power Ltd,G,TRUE,2__KTGPL000,TFEGP,-112.313,100,C,0.0200976,-81.36,-72.959,72.44,64.96,FALSE,FALSE,_K,South Wales,
2__KTILL000,SWA-TIL01,2__KTILL000,,,British Gas Trading Ltd,G,TRUE,2__KTILL000,BRITGAS,-150.058,0,C,0.0200976,-79.666,-84.392,0,0,FALSE,FALSE,_K,South Wales,
2__KUKPR000,SWA-UKP01,2__KUKPR000,,,UK Power Reserve Limited,G,TRUE,UK_Power_Reserve_K,UKPR,0,66,C,0.0217596,0,0,16.5,16.5,FALSE,FALSE,_K,South Wales,
2__KYELG000,SWA-YEP01,2__KYELG000,,,npower limited,G,TRUE,_K  Default BM SWALES,YE,0,0,C,0.0124353,0,0,0,0,FALSE,FALSE,_K,South Wales,
E_SWBKW-1,SWBKW-1,E_SWBKW-1,,WIND,Vattenfall Energy Trading,E,TRUE,Solwaybank WF,VTS,0,34,C,-0.0075273,0,0,13.6,13.6,TRUE,FALSE,_N,South Scotland,
E_SWDNB-1,SWDNB-1,E_SWDNB-1,,,Conrad Energy (Trading) Ltd,E,TRUE,Swindon,CONRAD,-19.794,19,C,0.0239908,-7.918,-7.918,7.6,7.6,TRUE,FALSE,_H,Southern,
2__MCMRO003,SWGTB-1,2__MCMRO003,48W00000SWGTB-15,,BGI Trading Limited,S,TRUE,2__MCMRO003,CAMARO,-50,50,C,-0.0041544,-0.15,-0.03,0.15,0.03,FALSE,FALSE,_M,Yorkshire,
2__LIMPO000,SWT-ATL01,2__LIMPO000,,,SSE Energy Supply Limited,G,TRUE,2__LIMPO000,SSE,-66.607,0,C,0.0270702,-41.483,-32.597,0,0,FALSE,FALSE,_L,South Western,
2__LAXPO000,SWT-AXPO1,2__LAXPO000,,,AXPO UK LIMITED,G,FALSE,2__LAXPO000,EGLUK,-10,30,C,0.0270702,4.443,4.573,-13.329,-13.719,FALSE,FALSE,_L,South Western,
2__LBGAS000,SWT-BGS01,2__LBGAS000,,,British Gas Trading Ltd,G,TRUE,2__LBGAS000,BRITGAS,-2.739,2.87,C,0.0270702,-1.246,-1.322,1.305,1.385,FALSE,FALSE,_L,South Western,
2__LBIZZ000,SWT-BIZ01,2__LBIZZ000,,,British Gas Trading Ltd,G,TRUE,2__LBIZZ000,BRITGAS,-47.684,0,C,0.0270702,-25.067,-19.632,0,0,FALSE,FALSE,_L,South Western,
2__LEELC000,SWT-EAS01,2__LEELC000,,,E.ON Energy Solutions Limited,G,TRUE,2__LEELC000,PGENERGY,0,0,C,0.0153557,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LEDFE000,SWT-EDF01,2__LEDFE000,,,EDF Energy Customers Limited,G,TRUE,EDFE_South West,LENCO,-334.356,0,C,0.0270702,-217.265,-217.265,0,0,FALSE,FALSE,_L,South Western,
2__LEDIR000,SWT-EDR01,2__LEDIR000,,,British Gas Trading Ltd,G,TRUE,2__LEDIR000,BRITGAS,0,0,C,0.0177795,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LENRD000,SWT-ENR01,2__LENRD000,,,British Gas Trading Ltd,G,TRUE,2__LENRD000,BRITGAS,-130.162,12,C,0.0270702,-71.446,-52.768,6.587,4.865,FALSE,FALSE,_L,South Western,
2__LEOND000,SWT-EON01,2__LEOND000,,,E.ON Next Energy Ltd,G,TRUE,2__LEOND000,NITTWO01,-347.991,2,C,0.0270702,-207.681,-206.359,1.194,1.186,FALSE,FALSE,_L,South Western,
2__LEENG000,SWT-EST01,2__LEENG000,,,E.ON Energy Solutions Limited,G,TRUE,2__LEENG000,PGENERGY,0,0,C,0.0127198,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LRWED000,SWT-GDF01,2__LRWED000,,,ENGIE Power Limited,G,TRUE,2__LRWED000,RWETDL,-74,62,C,0.0270702,-22.688,-11.729,19.009,9.827,FALSE,FALSE,_L,South Western,
2__LHPOW000,SWT-HPW01,2__LHPOW000,,,Drax Energy Solutions Limited,G,TRUE,2__LHPOW000,HAVEN,-82.915,0,C,0.0270702,-63.762,-53.978,0,0,FALSE,FALSE,_L,South Western,
2__LHAVE000,SWT-HVN01,2__LHAVE000,,,Drax Energy Solutions Limited,G,TRUE,2__LHAVE000,HAVEN,0,29.72,C,0.0270702,0,0,6.538,6.538,FALSE,FALSE,_L,South Western,
2__LINDE000,SWT-INE01,2__LINDE000,,,npower limited,G,TRUE,INDE SWEB,NEEB,-0.6,0,C,0.0179489,-0.294,-0.249,0,0,FALSE,FALSE,_L,South Western,
2__LLOND000,SWT-LON01,2__LLOND000,,,EDF Energy Customers Limited,G,TRUE,LE Default BMUid SWEB,LENCO,-260,30,C,0.0270702,-175.292,-137.8,20.226,15.9,FALSE,FALSE,_L,South Western,
2__LNUCE000,SWT-MEC01,2__LNUCE000,,,NDA,G,FALSE,2__LNUCE000,MAGNOX,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LMIDE000,SWT-MID01,2__LMIDE000,,,Npower Limited,G,TRUE,NPEC South Western Area MIDE,NPOWER01,-1.28,0,C,0.0179489,-0.675,-0.712,0,0,FALSE,FALSE,_L,South Western,
2__LMANW000,SWT-MNW01,2__LMANW000,,,ScottishPower Energy Retail,G,FALSE,2__LMANW000,SPSUP01,-1,0,C,0.0270702,-0.45,-0.35,0,0,FALSE,FALSE,_L,South Western,
2__LNEEB000,SWT-NEE01,2__LNEEB000,,,npower limited,G,TRUE,2__LNEEB000,NEEB,-7.92,0,C,0.0179489,-4.628,-4.524,0,0,FALSE,FALSE,_L,South Western,
2__LNATP000,SWT-NPE01,2__LNATP000,,,Npower Commercial Gas Limited,G,TRUE,NPEC South Western Area NATP,NPOWER02,-124,32,C,0.0270702,-91.376,-71.188,23.581,18.371,FALSE,FALSE,_L,South Western,
2__LNORW000,SWT-NWP01,2__LNORW000,,,E.ON Energy Solutions Limited,G,TRUE,2__LNORW000,PGENERGY,0,0,C,0.0116137,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LMRCY000,SWT-OCT01,2__LMRCY000,,,Octopus Energy Limited,G,TRUE,2__LMRCY000,MERCURY,-482.255,137.8,C,0.0270702,-248.313,-258.296,70.953,73.806,FALSE,FALSE,_L,South Western,
2__LOGAS000,SWT-OGA01,2__LOGAS000,,,British Gas Trading Ltd,G,TRUE,2__LOGAS000,BRITGAS,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LOVOE000,SWT-OVO01,2__LOVOE000,,,OVO Electricity Ltd,G,FALSE,2__LOVOE000,OVOE,-117.6,29.581,C,0.0270702,-62.222,-65.974,15.651,16.595,FALSE,FALSE,_L,South Western,
2__LEMEB000,SWT-PGE01,2__LEMEB000,,,E.ON Energy Solutions Limited,G,TRUE,2__LEMEB000,PGENERGY,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LPGEN000,SWT-PGU01,2__LPGEN000,,,E.ON UK plc,G,TRUE,2__LPGEN000,POWERGEN,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LRENC000,SWT-RNW01,2__LRENC000,,,ECOTRICITY LIMITED,G,FALSE,2__LRENC000,RENC,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LSEEB000,SWT-SEE01,2__LSEEB000,,,EDF Energy Customers Limited,G,TRUE,2__LSEEB000,LENCO,-2,0,C,0.0270702,-0.815,-0.703,0,0,FALSE,FALSE,_L,South Western,
2__LSMAR000,SWT-SEL01,2__LSMAR000,,,Smartestenergy Limited,G,TRUE,2__LSMAR000,SMARTEST,-55.993,0,C,0.0270702,-38.529,-30.914,0,0,FALSE,FALSE,_L,South Western,
2__LSPOW000,SWT-SPC01,2__LSPOW000,,,ScottishPower Energy Retail,G,TRUE,2__LSPOW000,SPSUP01,-80.4,0,C,0.0270702,-45.579,-44.148,0,0,FALSE,FALSE,_L,South Western,
2__LHYDE000,SWT-SSE01,2__LHYDE000,,,OVO Electricity Ltd,G,TRUE,SSE SBMU1 - Sweb GSPG,OVOE,0,0,C,0.0177795,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LSOUT000,SWT-STH01,2__LSOUT000,,,OVO Electricity Ltd,G,TRUE,SE SBMU1 - Sweb GSPG,OVOE,0,0,C,0.0270702,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LSWAE000,SWT-SWA01,2__LSWAE000,,,OVO Electricity Ltd,G,TRUE,SWA SBMU1 - Sweb GSPG,OVOE,0,0,C,0.0177795,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LSWEB000,SWT-SWT01,2__LSWEB000,,,EDF Energy Customers Limited,G,TRUE,SWEB Default BMUid SWEB,LENCO,-5.335,2,C,0.0270702,-3.589,-2.973,1.345,1.115,FALSE,FALSE,_L,South Western,
2__LSYMB000,SWT-SYM01,2__LSYMB000,,,E.ON Next Energy Ltd,G,TRUE,2__LSYMB000,NITTWO01,0,0,C,0.0298018,0,0,0,0,FALSE,FALSE,_L,South Western,
2__LTGPL000,SWT-TFE01,2__LTGPL000,,,TotalEnergies Gas & Power Ltd,G,TRUE,2__LTGPL000,TFEGP,-216.871,154.316,C,0.0270702,-125.373,-104.987,89.21,74.704,FALSE,FALSE,_L,South Western,
2__LTILL000,SWT-TIL01,2__LTILL000,,,British Gas Trading Ltd,G,TRUE,2__LTILL000,BRITGAS,-264.003,0,C,0.0270702,-140.133,-146.548,0,0,FALSE,FALSE,_L,South Western,
2__LYELG000,SWT-YEP01,2__LYELG000,,,npower limited,G,TRUE,_L  Default BM SWEB,YE,0,0,C,0.0179489,0,0,0,0,FALSE,FALSE,_L,South Western,
T_SZJNB-1,SZJNB-1,T_SZJNB-1,,,Arenko Cleantech Limited,T,TRUE,Sizing John,AG,-57,57,C,0.0016804,-5.335,-5.335,5.335,5.335,FALSE,FALSE,,,
T_FERGD-1,T_FERGD-1,T_FERGD-1,,,EDF Energy Customers Limited,T,FALSE,NR Ferguslie 1,LENCO,0,5.053,P,-0.0096992,0,0,1.034,1.034,FALSE,FALSE,,,
T_FERGD-2,T_FERGD-2,T_FERGD-2,,,EDF Energy Customers Limited,T,FALSE,NR Ferguslie 2,LENCO,0,2.303,P,-0.0096992,0,0,0.471,0.471,FALSE,FALSE,,,
2__PSMAE003,TACHW-1,2__PSMAE003,,WIND,Smartestenergy Limited,S,TRUE,CE Tacher Turbines Limited,SMARTEST,-0.3,12.9,C,-0.0347282,-0.128,-0.119,5.503,5.138,FALSE,FALSE,_P,North Scotland,
,TANGW-1,,48W00000TANGW-1G,WIND,,,,,,,,,,,,,,FALSE,FALSE,,,
E_TAYL2G,TAYL2G,E_TAYL2G,48W000000TAYL2GY,OCGT,Uniper UK Limited,E,TRUE,E_TAYL2G,EECL,-2.3,73.325,P,0.0230024,-0.92,-0.92,29.33,29.33,TRUE,FALSE,_C,London,
E_TAYL3G,TAYL3G,E_TAYL3G,48W000000TAYL3GV,OCGT,Uniper UK Limited,E,TRUE,E_TAYL3G,EECL,-2.3,72,P,0.0230024,-0.92,-0.92,28.8,28.8,TRUE,FALSE,_C,London,
T_TDBNW-1,TDBNW-1,T_TDBNW-1,48W00000TDBNW-1W,WIND,SSE Generation Ltd,T,TRUE,Toddleburn,SSEGEN,-1,31.6,P,-0.0075273,-0.4,-0.4,12.64,12.64,TRUE,FALSE,,,
E_TDRVE-1,TDRVE-1,E_TDRVE-1,,OTHER,Conrad Energy (Trading) Ltd,E,TRUE,The Drove,CONRAD,-5.916,6,C,0.0270702,-2.366,-2.366,2.4,2.4,TRUE,FALSE,_L,South Western,
T_TEBWB-1,TEBWB-1,T_TEBWB-1,,,Arenko Cleantech Limited,T,TRUE,Tebworth BESS Power Park,AG,-39.9,39.9,C,0.0027037,-3.735,-3.735,3.735,3.735,FALSE,FALSE,,,
T_TEBWS-1,TEBWS-1,T_TEBWS-1,,,Sundon Green Limited,T,TRUE,Tebworth PV Power Park,SUNDONGR,-1,39.9,P,0.0027037,-0.4,-0.4,15.96,15.96,TRUE,FALSE,,,
E_THMRB-1,THMRB-1,E_THMRB-1,,,Tesla Motors Limited,E,TRUE,Thame Road  BESS,TESLA,-49.5,49.5,P,0.0027037,-19.8,-19.8,19.8,19.8,TRUE,FALSE,_A,Eastern,
T_THNTO-1,THNTO-1,T_THNTO-1,,WIND,Thanet Offshore Wind Limited,T,TRUE,Thanet Offshore Wind Limited 1,TOW,-3,287.699,P,0.0113381,-1.2,-1.2,115.08,115.08,TRUE,FALSE,,,
T_THNTO-2,THNTO-2,T_THNTO-2,,WIND,Thanet Offshore Wind Limited,T,TRUE,Thanet Offshore Wind Limited 2,TOW,-3,230.159,P,0.0113381,-1.2,-1.2,92.064,92.064,TRUE,FALSE,,,
E_THRNL-1,THRNL-1,E_THRNL-1,,,Whitetower Energy Limited,E,TRUE,THORNHILL PS,FDUN1,-6,50,P,-0.0041544,-2.4,-2.4,20,20,TRUE,FALSE,_M,Yorkshire,
,THUPG-1,,,OTHER,,,,,,,,,,,,,,FALSE,FALSE,,,
,THUPG-2,,,OTHER,,,,,,,,,,,,,,FALSE,FALSE,,,
,THUPG-3,,,OTHER,,,,,,,,,,,,,,FALSE,FALSE,,,
T_THURB-1,THURB-1,T_THURB-1,,,THURROCK STORAGE LIMITED,T,TRUE,T_THURB-1,THRKBESS,-100,100,P,0.0027037,-40,-40,40,40,TRUE,FALSE,,,
T_THURB-2,THURB-2,T_THURB-2,,,THURROCK STORAGE LIMITED,T,TRUE,T_THURB-2,THRKBESS,-100,100,P,0.0027037,-40,-40,40,40,TRUE,FALSE,,,
T_THURB-3,THURB-3,T_THURB-3,,,THURROCK STORAGE LIMITED,T,TRUE,T_THURB-3,THRKBESS,-100,100,P,0.0027037,-40,-40,40,40,TRUE,FALSE,,,
E_TGP1,TIBG-1,E_TGP1,,,ESBIG Trading Ltd,E,TRUE,Tilbury Green Power One,ESBIGT,0,43,P,0.0027037,0,0,17.2,17.2,TRUE,FALSE,_A,Eastern,
T_TINSD-1,TINSD-1,T_TINSD-1,,,Npower Commercial Gas Limited,T,TRUE,T_TINSD-1,NPOWER02,-70,0,C,-0.0041544,-17.08,-17.08,0,0,FALSE,FALSE,,,
T_TKNEW-1,TKNEW-1,T_TKNEW-1,,WIND,Triton Knoll Offshore Wind,T,TRUE,Triton Knoll OSP East 1,TKWFL,-6.621,412,P,0.0088925,-2.648,-2.648,164.8,164.8,TRUE,FALSE,,,
T_TKNWW-1,TKNWW-1,T_TKNWW-1,,WIND,Triton Knoll Offshore Wind,T,TRUE,Triton Knoll OSP west 1,TKWFL,-6.509,412,P,0.0088925,-2.604,-2.604,164.8,164.8,TRUE,FALSE,,,
E_TLYMW-1,TLYMW-1,E_TLYMW-1,48W00000TLYMW-1S,WIND,ECOTRICITY LIMITED,E,TRUE,Tullymurdoch Wind Farm,RENC,0,13.978,C,-0.0347282,0,0,5.591,5.591,TRUE,FALSE,_P,North Scotland,
C__PSTAT011,TMNCW-1,C__PSTAT011,,WIND,Statkraft Markets Gmbh,S,TRUE,C__PSTAT011-AAA-NAN-184,STATKRA1,0,42.827,C,-0.0347282,0,0,18.553,18.553,FALSE,FALSE,_P,North Scotland,
,TMWLW-1,,,WIND,,,,,,,,,,,,,,FALSE,FALSE,,,
T_TODSD-1,TODSD-1,T_TODSD-1,,,Drax Energy Solutions Limited,T,TRUE,BS Tod Point Supply,HAVEN,-33.15,2,C,-0.005034,-16.118,-16.118,0.972,0.972,FALSE,FALSE,,,
E_TOLLB-1,TOLLB-1,E_TOLLB-1,,,Tollgate Energy Storage Ltd,E,TRUE,Tollgate Energy Storage,TOLL,-50.481,49,P,0.0027037,-20.192,-20.192,19.6,19.6,TRUE,FALSE,_A,Eastern,
,TONG-1,,,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,
,TONG-2,,,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,
,TONG-3,,,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,
T_TORN-1,TORN-1,T_TORN-1,48W000000TORN-1G,NUCLEAR,EDF Energy Nuclear Generation,T,TRUE,Torness Generator 1,BEGL001,-35,652,P,-0.0075273,-14,-14,260.8,260.8,TRUE,FALSE,,,
T_TORN-2,TORN-2,T_TORN-2,48W000000TORN-2E,NUCLEAR,EDF Energy Nuclear Generation,T,TRUE,Torness Generator 2,BEGL001,-35,700,P,-0.0075273,-14,-14,280,280,TRUE,FALSE,,,
T_TORN-D,TORND-1,T_TORN-D,,,EDF Energy Nuclear Generation,T,TRUE,Torness Station Demand,BEGL001,-70,0,P,-0.0075273,-28,-28,0,0,TRUE,FALSE,,,
E_TORQB-1,TORQB-1,E_TORQB-1,,,Conrad Energy (Trading) Ltd,E,TRUE,Torquay,CONRAD,-23.041,22.364,C,0.0270702,-9.216,-9.216,8.946,8.946,TRUE,FALSE,_L,South Western,
E_TRFPK-1,TRFPK-1,E_TRFPK-1,,,Conrad Energy (Trading) Ltd,E,TRUE,Trafalgar Park,CONRAD,-1.1,14,C,0.0088925,-0.44,-0.44,5.6,5.6,TRUE,FALSE,_B,East Midlands,
T_TRLGW-1,TRLGW-1,T_TRLGW-1,,WIND,Smartestenergy Limited,T,TRUE,T_TRLGW-1,SMARTEST,0,18.742,C,-0.0075273,0,0,7.497,7.497,TRUE,FALSE,,,
T__KYELT003,TRMFD-1,T__KYELT003,,,AXPO UK LIMITED,T,TRUE,ASW tremorfa,EGLUK,-134,2,C,0.0200976,-45.908,-45.908,0.685,0.685,FALSE,FALSE,,,
T_TSREP-1,TSREP-1,T_TSREP-1,48W00000TSREP-1F,BIOMASS,MGT TEESSIDE LTD.,T,TRUE,MGT TEESIDE TEESREP MAIN,TEESREP,-45,285,P,-0.005034,-18,-18,114,114,TRUE,FALSE,,,
E_TULWW-1,TULWW-1,E_TULWW-1,48W00000TULWW-1U,WIND,Eneco Energy Trade,E,TRUE,Tullo Windfarm,ENECOUK,-9.538,17,P,-0.0347282,-3.815,-3.815,6.8,6.8,TRUE,FALSE,_P,North Scotland,
E_TULWW-2,TULWW-2,E_TULWW-2,48W00000TULWW-2S,WIND,Eneco Energy Trade,E,TRUE,Tullo Extension,ENECOUK,-0.4,25,C,-0.0347282,-0.16,-0.16,10,10,TRUE,FALSE,_P,North Scotland,
,TUMB-1,,48W000000TUMB-1G,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,
,TUMB-2,,48W000000TUMB-2E,NPSHYD,,,,,,,,,,,,,,FALSE,FALSE,,,
T_TWSHW-1,TWSHW-1,T_TWSHW-1,,WIND,Twentyshilling Limited,T,TRUE,Twenty Shilling Wind Farm,TWENTYSH,-7.324,37.8,P,-0.0075273,-2.93,-2.93,15.12,15.12,TRUE,FALSE,,,
T_TYLNB-1,TYLNB-1,T_TYLNB-1,48W00000TYLNB-1K,,Pivoted Power LLP,T,TRUE,Tye Lane BESS,PIVOT,-57,58,P,0.0027037,-22.8,-22.8,23.2,23.2,TRUE,FALSE,,,
